index,Height,Height (m),Weight,BMI
3045,158,1.58,67,26.83864765
3046,144,1.44,84,40.50925926
3047,144,1.44,35,16.87885802
3048,177,1.77,28,8.937406237
3049,142,1.42,40,19.83733386
3050,141,1.41,72,36.21548212
3051,151,1.51,50,21.92886277
3052,151,1.51,28,12.28016315
3053,176,1.76,87,28.08626033
3054,173,1.73,43,14.36733603
3055,147,1.47,91,42.11208293
3056,144,1.44,63,30.38194444
3057,172,1.72,33,11.1546782
3058,144,1.44,34,16.39660494
3059,179,1.79,63,19.66230767
3060,156,1.56,99,40.68047337
3061,174,1.74,52,17.17532039
3062,173,1.73,80,26.7299275
3063,168,1.68,92,32.59637188
3064,141,1.41,52,26.15562597
3065,140,1.4,59,30.10204082
3066,142,1.42,45,22.3170006
3067,149,1.49,88,39.63785415
3068,164,1.64,82,30.48780488
3069,140,1.4,47,23.97959184
3070,171,1.71,70,23.93898977
3071,160,1.6,42,16.40625
3072,174,1.74,85,28.07504294
3073,153,1.53,95,40.58268187
3074,157,1.57,80,32.45567772
3075,150,1.5,93,41.33333333
3076,149,1.49,62,27.92666997
3077,165,1.65,76,27.91551882
3078,156,1.56,99,40.68047337
3079,167,1.67,64,22.94811574
3080,142,1.42,58,28.7641341
3081,149,1.49,87,39.18742399
3082,164,1.64,25,9.295062463
3083,153,1.53,26,11.10683925
3084,171,1.71,60,20.51913409
3085,160,1.6,25,9.765625
3086,179,1.79,49,15.29290596
3087,156,1.56,65,26.70940171
3088,176,1.76,94,30.34607438
3089,164,1.64,65,24.1671624
3090,158,1.58,43,17.22480372
3091,144,1.44,47,22.66589506
3092,162,1.62,70,26.6727633
3093,173,1.73,84,28.06642387
3094,152,1.52,95,41.11842105
3095,165,1.65,36,13.2231405
3096,177,1.77,61,19.47077787
3097,180,1.8,30,9.259259259
3098,168,1.68,82,29.05328798
3099,143,1.43,87,42.54486772
3100,170,1.7,69,23.87543253
3101,172,1.72,77,26.02758248
3102,150,1.5,92,40.88888889
3103,166,1.66,87,31.57207142
3104,176,1.76,67,21.62964876
3105,179,1.79,68,21.22280828
3106,140,1.4,39,19.89795918
3107,160,1.6,95,37.109375
3108,164,1.64,74,27.51338489
3109,171,1.71,100,34.19855682
3110,152,1.52,54,23.37257618
3111,157,1.57,32,12.98227109
3112,177,1.77,90,28.72737719
3113,151,1.51,54,23.68317179
3114,159,1.59,72,28.47988608
3115,153,1.53,48,20.504934
3116,171,1.71,78,26.67487432
3117,157,1.57,32,12.98227109
3118,150,1.5,73,32.44444444
3119,166,1.66,36,13.06430541
3120,167,1.67,72,25.81663021
3121,173,1.73,38,12.69671556
3122,179,1.79,35,10.92350426
3123,166,1.66,33,11.9756133
3124,178,1.78,72,22.72440348
3125,176,1.76,25,8.070764463
3126,150,1.5,32,14.22222222
3127,166,1.66,85,30.84627667
3128,176,1.76,73,23.56663223
3129,154,1.54,30,12.64968797
3130,164,1.64,37,13.75669244
3131,166,1.66,66,23.95122659
3132,155,1.55,92,38.29344433
3133,173,1.73,98,32.74416118
3134,148,1.48,84,38.34915997
3135,148,1.48,93,42.45799854
3136,163,1.63,68,25.59373706
3137,160,1.6,94,36.71875
3138,141,1.41,61,30.68256124
3139,158,1.58,82,32.84730011
3140,142,1.42,89,44.13806784
3141,180,1.8,100,30.86419753
3142,146,1.46,80,37.53049353
3143,158,1.58,50,20.02884153
3144,146,1.46,53,24.86395196
3145,148,1.48,55,25.10956903
3146,177,1.77,28,8.937406237
3147,148,1.48,67,30.58802045
3148,164,1.64,61,22.67995241
3149,171,1.71,59,20.17714852
3150,143,1.43,81,39.61073891
3151,161,1.61,44,16.97465376
3152,148,1.48,28,12.78305332
3153,140,1.4,45,22.95918367
3154,172,1.72,92,31.09789075
3155,155,1.55,53,22.0603538
3156,176,1.76,31,10.00774793
3157,172,1.72,76,25.68956193
3158,178,1.78,36,11.36220174
3159,173,1.73,83,27.73229978
3160,166,1.66,43,15.60458702
3161,147,1.47,85,39.33546208
3162,163,1.63,34,12.79686853
3163,165,1.65,61,22.40587695
3164,162,1.62,40,15.24157903
3165,159,1.59,97,38.36873541
3166,140,1.4,94,47.95918367
3167,165,1.65,38,13.95775941
3168,176,1.76,96,30.99173554
3169,145,1.45,88,41.8549346
3170,151,1.51,30,13.15731766
3171,174,1.74,100,33.02946228
3172,173,1.73,90,30.07116843
3173,166,1.66,57,20.68515024
3174,141,1.41,79,39.73643177
3175,150,1.5,44,19.55555556
3176,144,1.44,30,14.46759259
3177,146,1.46,64,30.02439482
3178,168,1.68,86,30.47052154
3179,152,1.52,95,41.11842105
3180,154,1.54,33,13.91465677
3181,168,1.68,70,24.8015873
3182,158,1.58,27,10.81557443
3183,173,1.73,65,21.71806609
3184,152,1.52,83,35.92451524
3185,141,1.41,71,35.71248931
3186,154,1.54,88,37.10575139
3187,152,1.52,35,15.14889197
3188,145,1.45,41,19.50059453
3189,161,1.61,60,23.14725512
3190,162,1.62,88,33.53147386
3191,146,1.46,64,30.02439482
3192,169,1.69,98,34.31252407
3193,172,1.72,83,28.05570579
3194,162,1.62,38,14.47950008
3195,179,1.79,57,17.78970694
3196,163,1.63,47,17.68978885
3197,145,1.45,55,26.15933413
3198,166,1.66,49,17.78197126
3199,156,1.56,50,20.54569362
3200,180,1.8,69,21.2962963
3201,155,1.55,100,41.62330905
3202,170,1.7,92,31.83391003
3203,162,1.62,87,33.15043439
3204,146,1.46,78,36.59223119
3205,140,1.4,78,39.79591837
3206,163,1.63,81,30.48665738
3207,177,1.77,77,24.57786715
3208,141,1.41,26,13.07781299
3209,155,1.55,28,11.65452653
3210,161,1.61,43,16.58886617
3211,151,1.51,53,23.24459454
3212,171,1.71,67,22.91303307
3213,140,1.4,29,14.79591837
3214,175,1.75,43,14.04081633
3215,157,1.57,89,36.10694146
3216,155,1.55,25,10.40582726
3217,151,1.51,72,31.57756239
3218,153,1.53,79,33.74770387
3219,148,1.48,62,28.30533236
3220,151,1.51,76,33.33187141
3221,149,1.49,99,44.59258592
3222,179,1.79,65,20.28650791
3223,176,1.76,50,16.14152893
3224,177,1.77,60,19.15158479
3225,171,1.71,49,16.75729284
3226,151,1.51,80,35.08618043
3227,144,1.44,56,27.00617284
3228,157,1.57,45,18.25631871
3229,166,1.66,89,32.29786616
3230,143,1.43,85,41.56682478
3231,163,1.63,89,33.49768527
3232,148,1.48,59,26.9357195
3233,177,1.77,25,7.979826997
3234,173,1.73,69,23.05456246
3235,153,1.53,100,42.7186125
3236,166,1.66,39,14.15299753
3237,176,1.76,89,28.73192149
3238,145,1.45,31,14.74435196
3239,151,1.51,87,38.15622122
3240,163,1.63,46,17.31341037
3241,173,1.73,63,21.0498179
3242,166,1.66,83,30.12048193
3243,178,1.78,95,29.98358793
3244,144,1.44,44,21.2191358
3245,154,1.54,78,32.88918873
3246,171,1.71,37,12.65346602
3247,174,1.74,61,20.14797199
3248,140,1.4,51,26.02040816
3249,175,1.75,38,12.40816327
3250,170,1.7,66,22.83737024
3251,166,1.66,59,21.41094498
3252,164,1.64,43,15.98750744
3253,143,1.43,81,39.61073891
3254,142,1.42,47,23.30886729
3255,157,1.57,49,19.8791026
3256,168,1.68,73,25.86451247
3257,180,1.8,41,12.65432099
3258,180,1.8,50,15.43209877
3259,153,1.53,53,22.64086462
3260,163,1.63,94,35.3795777
3261,149,1.49,56,25.224089
3262,161,1.61,95,36.64982061
3263,159,1.59,92,36.39096555
3264,172,1.72,74,25.01352082
3265,143,1.43,44,21.51694459
3266,160,1.6,71,27.734375
3267,172,1.72,66,22.30935641
3268,148,1.48,81,36.97954711
3269,150,1.5,70,31.11111111
3270,158,1.58,56,22.43230252
3271,169,1.69,91,31.86162949
3272,141,1.41,43,21.62869071
3273,166,1.66,89,32.29786616
3274,152,1.52,27,11.68628809
3275,142,1.42,77,38.18686768
3276,164,1.64,95,35.32123736
3277,177,1.77,56,17.87481247
3278,163,1.63,50,18.81892431
3279,160,1.6,40,15.625
3280,154,1.54,90,37.94906392
3281,169,1.69,35,12.25447288
3282,163,1.63,45,16.93703188
3283,166,1.66,91,33.02366091
3284,178,1.78,73,23.0400202
3285,159,1.59,60,23.7332384
3286,153,1.53,65,27.76709812
3287,150,1.5,28,12.44444444
3288,143,1.43,28,13.69260111
3289,143,1.43,89,43.52291066
3290,157,1.57,91,36.9183334
3291,172,1.72,82,27.71768524
3292,146,1.46,28,13.13567273
3293,148,1.48,49,22.37034332
3294,158,1.58,99,39.65710623
3295,159,1.59,71,28.08433211
3296,165,1.65,97,35.62901745
3297,153,1.53,95,40.58268187
3298,148,1.48,72,32.87070855
3299,152,1.52,86,37.22299169
3300,176,1.76,72,23.24380165
3301,155,1.55,28,11.65452653
3302,178,1.78,43,13.57151875
3303,177,1.77,79,25.21625331
3304,140,1.4,42,21.42857143
3305,168,1.68,36,12.75510204
3306,170,1.7,83,28.71972318
3307,169,1.69,30,10.5038339
3308,157,1.57,58,23.53036634
3309,155,1.55,99,41.20707596
3310,143,1.43,59,28.85226661
3311,161,1.61,60,23.14725512
3312,152,1.52,95,41.11842105
3313,143,1.43,42,20.53890166
3314,170,1.7,71,24.56747405
3315,163,1.63,96,36.13233468
3316,152,1.52,33,14.283241
3317,163,1.63,28,10.53859761
3318,164,1.64,83,30.85960738
3319,152,1.52,49,21.20844875
3320,151,1.51,42,18.42024473
3321,152,1.52,90,38.95429363
3322,150,1.5,47,20.88888889
3323,146,1.46,92,43.16006755
3324,161,1.61,71,27.39091856
3325,170,1.7,95,32.87197232
3326,172,1.72,47,15.88696593
3327,145,1.45,92,43.75743163
3328,180,1.8,43,13.27160494
3329,147,1.47,69,31.9311398
3330,164,1.64,67,24.9107674
3331,169,1.69,64,22.40817899
3332,147,1.47,46,21.28742654
3333,173,1.73,31,10.3578469
3334,173,1.73,63,21.0498179
3335,147,1.47,56,25.91512796
3336,177,1.77,77,24.57786715
3337,140,1.4,44,22.44897959
3338,146,1.46,58,27.20960781
3339,144,1.44,54,26.04166667
3340,174,1.74,95,31.37798917
3341,170,1.7,54,18.68512111
3342,152,1.52,67,28.99930748
3343,162,1.62,68,25.91068435
3344,140,1.4,53,27.04081633
3345,176,1.76,71,22.92097107
3346,164,1.64,81,30.11600238
3347,163,1.63,99,37.26147013
3348,167,1.67,76,27.25088745
3349,166,1.66,28,10.16112643
3350,145,1.45,52,24.73246136
3351,148,1.48,52,23.73995617
3352,169,1.69,64,22.40817899
3353,142,1.42,61,30.25193414
3354,154,1.54,40,16.86625063
3355,175,1.75,56,18.28571429
3356,151,1.51,100,43.85772554
3357,164,1.64,62,23.05175491
3358,177,1.77,43,13.72530244
3359,177,1.77,35,11.1717578
3360,167,1.67,96,34.42217362
3361,171,1.71,35,11.96949489
3362,151,1.51,99,43.41914828
3363,144,1.44,69,33.27546296
3364,168,1.68,50,17.7154195
3365,149,1.49,81,36.48484303
3366,174,1.74,52,17.17532039
3367,166,1.66,94,34.11235303
3368,163,1.63,33,12.42049004
3369,161,1.61,29,11.18783998
3370,150,1.5,61,27.11111111
3371,158,1.58,59,23.63403301
3372,153,1.53,51,21.78649237
3373,150,1.5,87,38.66666667
3374,167,1.67,40,14.34257234
3375,166,1.66,80,29.03178981
3376,142,1.42,37,18.34953382
3377,180,1.8,76,23.45679012
3378,147,1.47,97,44.88870378
3379,175,1.75,62,20.24489796
3380,172,1.72,30,10.14061655
3381,140,1.4,66,33.67346939
3382,172,1.72,45,15.21092482
3383,141,1.41,58,29.17358282
3384,146,1.46,83,38.93788703
3385,176,1.76,63,20.33832645
3386,159,1.59,95,37.57762747
3387,157,1.57,77,31.2385898
3388,167,1.67,98,35.13930223
3389,147,1.47,70,32.39390994
3390,156,1.56,76,31.22945431
3391,146,1.46,35,16.41959092
3392,173,1.73,49,16.37208059
3393,154,1.54,53,22.34778209
3394,152,1.52,49,21.20844875
3395,149,1.49,72,32.43097158
3396,155,1.55,42,17.4817898
3397,150,1.5,74,32.88888889
3398,145,1.45,36,17.12247325
3399,180,1.8,91,28.08641975
3400,180,1.8,90,27.77777778
3401,180,1.8,98,30.24691358
3402,170,1.7,38,13.14878893
3403,176,1.76,62,20.01549587
3404,178,1.78,99,31.24605479
3405,146,1.46,68,31.9009195
3406,170,1.7,74,25.60553633
3407,143,1.43,59,28.85226661
3408,175,1.75,32,10.44897959
3409,146,1.46,44,20.64177144
3410,176,1.76,56,18.0785124
3411,158,1.58,74,29.64268547
3412,146,1.46,84,39.4070182
3413,167,1.67,62,22.23098713
3414,164,1.64,44,16.35930993
3415,169,1.69,50,17.50638983
3416,145,1.45,66,31.39120095
3417,143,1.43,86,42.05584625
3418,159,1.59,26,10.28440331
3419,158,1.58,47,18.82711104
3420,145,1.45,37,17.5980975
3421,156,1.56,33,13.56015779
3422,157,1.57,58,23.53036634
3423,163,1.63,63,23.71184463
3424,177,1.77,64,20.42835711
3425,157,1.57,74,30.02150189
3426,157,1.57,95,38.54111729
3427,157,1.57,83,33.67276563
3428,151,1.51,34,14.91162668
3429,154,1.54,66,27.82931354
3430,173,1.73,59,19.71332153
3431,147,1.47,63,29.15451895
3432,161,1.61,74,28.54828132
3433,142,1.42,59,29.26006745
3434,165,1.65,71,26.07897153
3435,162,1.62,34,12.95534217
3436,163,1.63,57,21.45357371
3437,145,1.45,79,37.57431629
3438,169,1.69,52,18.20664543
3439,141,1.41,56,28.1675972
3440,158,1.58,60,24.03460984
3441,153,1.53,78,33.32051775
3442,175,1.75,92,30.04081633
3443,141,1.41,54,27.16161159
3444,141,1.41,35,17.60474825
3445,160,1.6,33,12.890625
3446,162,1.62,66,25.1486054
3447,172,1.72,87,29.40778799
3448,167,1.67,80,28.68514468
3449,169,1.69,56,19.60715661
3450,151,1.51,35,15.35020394
3451,141,1.41,77,38.73044615
3452,170,1.7,86,29.75778547
3453,151,1.51,67,29.38467611
3454,167,1.67,76,27.25088745
3455,156,1.56,99,40.68047337
3456,162,1.62,61,23.24340802
3457,148,1.48,93,42.45799854
3458,174,1.74,91,30.05681068
3459,159,1.59,69,27.29322416
3460,155,1.55,50,20.81165453
3461,158,1.58,54,21.63114885
3462,163,1.63,42,15.80789642
3463,169,1.69,38,13.30485627
3464,160,1.6,43,16.796875
3465,166,1.66,40,14.5158949
3466,173,1.73,58,19.37919743
3467,157,1.57,77,31.2385898
3468,143,1.43,73,35.69856717
3469,170,1.7,36,12.4567474
3470,152,1.52,48,20.77562327
3471,175,1.75,28,9.142857143
3472,158,1.58,52,20.82999519
3473,177,1.77,79,25.21625331
3474,144,1.44,83,40.02700617
3475,140,1.4,78,39.79591837
3476,162,1.62,44,16.76573693
3477,148,1.48,30,13.69612856
3478,145,1.45,49,23.30558859
3479,150,1.5,96,42.66666667
3480,143,1.43,46,22.49498753
3481,147,1.47,46,21.28742654
3482,162,1.62,72,27.43484225
3483,167,1.67,40,14.34257234
3484,143,1.43,69,33.74248129
3485,162,1.62,93,35.43667124
3486,167,1.67,59,21.1552942
3487,168,1.68,55,19.48696145
3488,161,1.61,62,23.91883029
3489,165,1.65,27,9.917355372
3490,145,1.45,43,20.45184304
3491,145,1.45,34,16.17122473
3492,180,1.8,85,26.2345679
3493,141,1.41,95,47.78431668
3494,173,1.73,86,28.73467206
3495,167,1.67,89,31.91222346
3496,163,1.63,71,26.72287252
3497,176,1.76,39,12.59039256
3498,179,1.79,42,13.10820511
3499,158,1.58,40,16.02307323
3500,161,1.61,87,33.56351993
3501,147,1.47,57,26.3778981
3502,140,1.4,89,45.40816327
3503,162,1.62,71,27.05380277
3504,140,1.4,100,51.02040816
3505,143,1.43,81,39.61073891
3506,170,1.7,63,21.79930796
3507,163,1.63,92,34.62682073
3508,163,1.63,30,11.29135459
3509,153,1.53,85,36.31082062
3510,169,1.69,63,22.05805119
3511,163,1.63,38,14.30238248
3512,141,1.41,96,48.28730949
3513,148,1.48,53,24.19649379
3514,176,1.76,42,13.5588843
3515,159,1.59,33,13.05328112
3516,141,1.41,72,36.21548212
3517,168,1.68,29,10.27494331
3518,155,1.55,97,40.37460978
3519,179,1.79,38,11.85980463
3520,179,1.79,66,20.59860803
3521,179,1.79,56,17.47760682
3522,156,1.56,55,22.60026298
3523,171,1.71,36,12.31148046
3524,158,1.58,40,16.02307323
3525,171,1.71,46,15.73133614
3526,160,1.6,62,24.21875
3527,150,1.5,94,41.77777778
3528,165,1.65,98,35.99632691
3529,155,1.55,65,27.05515088
3530,157,1.57,48,19.47340663
3531,152,1.52,37,16.01454294
3532,166,1.66,49,17.78197126
3533,180,1.8,91,28.08641975
3534,158,1.58,92,36.85306842
3535,157,1.57,65,26.37023814
3536,148,1.48,26,11.86997809
3537,172,1.72,42,14.19686317
3538,145,1.45,56,26.63495838
3539,172,1.72,87,29.40778799
3540,170,1.7,41,14.18685121
3541,153,1.53,75,32.03895937
3542,147,1.47,93,43.03762321
3543,148,1.48,68,31.04455807
3544,163,1.63,91,34.25044224
3545,161,1.61,25,9.644689634
3546,159,1.59,80,31.64431787
3547,153,1.53,84,35.8836345
3548,157,1.57,27,10.95379123
3549,140,1.4,48,24.48979592
3550,176,1.76,81,26.14927686
3551,170,1.7,73,25.25951557
3552,172,1.72,96,32.44997296
3553,179,1.79,51,15.91710621
3554,165,1.65,54,19.83471074
3555,161,1.61,34,13.1167779
3556,144,1.44,97,46.77854938
3557,152,1.52,29,12.55193906
3558,153,1.53,37,15.80588662
3559,148,1.48,65,29.67494522
3560,176,1.76,44,14.20454545
3561,147,1.47,74,34.24499051
3562,159,1.59,52,20.56880661
3563,145,1.45,71,33.76932224
3564,154,1.54,55,23.19109462
3565,172,1.72,33,11.1546782
3566,147,1.47,83,38.40992179
3567,168,1.68,60,21.2585034
3568,172,1.72,68,22.98539751
3569,141,1.41,49,24.64664755
3570,160,1.6,44,17.1875
3571,164,1.64,88,32.71861987
3572,142,1.42,88,43.6421345
3573,154,1.54,29,12.22803171
3574,155,1.55,40,16.64932362
3575,166,1.66,36,13.06430541
3576,165,1.65,31,11.3865932
3577,160,1.6,96,37.5
3578,171,1.71,53,18.12523512
3579,152,1.52,49,21.20844875
3580,157,1.57,71,28.80441397
3581,149,1.49,92,41.43957479
3582,151,1.51,31,13.59589492
3583,146,1.46,91,42.69093639
3584,168,1.68,65,23.03004535
3585,154,1.54,50,21.08281329
3586,170,1.7,98,33.9100346
3587,144,1.44,83,40.02700617
3588,162,1.62,51,19.43301326
3589,147,1.47,98,45.35147392
3590,165,1.65,100,36.73094582
3591,147,1.47,78,36.09607108
3592,164,1.64,33,12.26948245
3593,161,1.61,38,14.65992824
3594,166,1.66,36,13.06430541
3595,155,1.55,78,32.46618106
3596,148,1.48,44,20.08765522
3597,162,1.62,87,33.15043439
3598,175,1.75,76,24.81632653
3599,169,1.69,93,32.56188509
3600,150,1.5,75,33.33333333
3601,160,1.6,64,25
3602,177,1.77,85,27.13141179
3603,159,1.59,42,16.61326688
3604,173,1.73,74,24.72518293
3605,148,1.48,99,45.19722425
3606,179,1.79,50,15.60500609
3607,150,1.5,27,12
3608,168,1.68,72,25.51020408
3609,147,1.47,80,37.02161137
3610,174,1.74,83,27.41445369
3611,178,1.78,38,11.99343517
3612,174,1.74,31,10.23913331
3613,178,1.78,60,18.9370029
3614,174,1.74,77,25.43268596
3615,179,1.79,75,23.40750913
3616,177,1.77,43,13.72530244
3617,151,1.51,72,31.57756239
3618,174,1.74,97,32.03857841
3619,148,1.48,51,23.28341855
3620,162,1.62,87,33.15043439
3621,145,1.45,100,47.56242568
3622,179,1.79,76,23.71960925
3623,172,1.72,74,25.01352082
3624,166,1.66,51,18.507766
3625,167,1.67,38,13.62544372
3626,164,1.64,59,21.93634741
3627,146,1.46,76,35.65396885
3628,157,1.57,95,38.54111729
3629,166,1.66,36,13.06430541
3630,161,1.61,97,37.42139578
3631,144,1.44,67,32.31095679
3632,175,1.75,59,19.26530612
3633,153,1.53,25,10.67965312
3634,166,1.66,33,11.9756133
3635,173,1.73,38,12.69671556
3636,167,1.67,44,15.77682957
3637,155,1.55,61,25.39021852
3638,175,1.75,64,20.89795918
3639,142,1.42,64,31.73973418
3640,179,1.79,27,8.426703286
3641,161,1.61,83,32.02036958
3642,172,1.72,93,31.4359113
3643,170,1.7,74,25.60553633
3644,170,1.7,81,28.02768166
3645,142,1.42,33,16.36580044
3646,150,1.5,49,21.77777778
3647,178,1.78,41,12.94028532
3648,164,1.64,64,23.7953599
3649,174,1.74,85,28.07504294
3650,167,1.67,49,17.56965112
3651,176,1.76,53,17.11002066
3652,179,1.79,42,13.10820511
3653,162,1.62,73,27.81588173
3654,153,1.53,54,23.06805075
3655,156,1.56,68,27.94214333
3656,156,1.56,27,11.09467456
3657,169,1.69,93,32.56188509
3658,174,1.74,57,18.8267935
3659,145,1.45,40,19.02497027
3660,146,1.46,88,41.28354288
3661,151,1.51,25,10.96443138
3662,166,1.66,75,27.21730295
3663,140,1.4,88,44.89795918
3664,147,1.47,60,27.76620852
3665,145,1.45,72,34.24494649
3666,158,1.58,74,29.64268547
3667,147,1.47,91,42.11208293
3668,159,1.59,48,18.98659072
3669,145,1.45,27,12.84185493
3670,174,1.74,49,16.18443652
3671,150,1.5,68,30.22222222
3672,178,1.78,30,9.468501452
3673,168,1.68,46,16.29818594
3674,176,1.76,95,30.66890496
3675,154,1.54,35,14.7579693
3676,152,1.52,86,37.22299169
3677,150,1.5,84,37.33333333
3678,159,1.59,65,25.71100827
3679,179,1.79,50,15.60500609
3680,175,1.75,84,27.42857143
3681,162,1.62,95,36.19875019
3682,170,1.7,84,29.06574394
3683,149,1.49,99,44.59258592
3684,164,1.64,32,11.89767995
3685,149,1.49,75,33.78226206
3686,156,1.56,62,25.47666009
3687,174,1.74,83,27.41445369
3688,140,1.4,51,26.02040816
3689,154,1.54,40,16.86625063
3690,160,1.6,98,38.28125
3691,170,1.7,66,22.83737024
3692,171,1.71,75,25.64891762
3693,174,1.74,89,29.39622143
3694,173,1.73,59,19.71332153
3695,156,1.56,76,31.22945431
3696,154,1.54,81,34.15415753
3697,151,1.51,85,37.27906671
3698,159,1.59,99,39.15984336
3699,157,1.57,64,25.96454217
3700,171,1.71,37,12.65346602
3701,174,1.74,68,22.46003435
3702,143,1.43,79,38.63269598
3703,171,1.71,30,10.25956705
3704,178,1.78,29,9.152884737
3705,157,1.57,36,14.60505497
3706,145,1.45,81,38.5255648
3707,149,1.49,80,36.03441286
3708,170,1.7,88,30.44982699
3709,151,1.51,86,37.71764396
3710,151,1.51,67,29.38467611
3711,169,1.69,84,29.41073492
3712,179,1.79,69,21.5349084
3713,154,1.54,55,23.19109462
3714,156,1.56,83,34.10585141
3715,151,1.51,54,23.68317179
3716,177,1.77,73,23.30109483
3717,165,1.65,80,29.38475666
3718,148,1.48,41,18.71804237
3719,170,1.7,37,12.80276817
3720,140,1.4,83,42.34693878
3721,162,1.62,81,30.86419753
3722,147,1.47,49,22.67573696
3723,161,1.61,28,10.80205239
3724,141,1.41,61,30.68256124
3725,140,1.4,66,33.67346939
3726,165,1.65,82,30.11937557
3727,155,1.55,84,34.9635796
3728,174,1.74,26,8.587660193
3729,164,1.64,49,18.21832243
3730,144,1.44,78,37.61574074
3731,151,1.51,39,17.10451296
3732,160,1.6,44,17.1875
3733,166,1.66,99,35.92683989
3734,168,1.68,45,15.94387755
3735,159,1.59,44,17.40437483
